YEAR,WAVE,SUB_REG,ST,SP_CODE,MODE_FX,AREA_X,ESTCLAIM,ESTCLVAR,ESTHARV,ESTHVAR,LANDING,LAND_VAR,ESTREL,ESTRLVAR,TOT_CAT,TOT_VAR,LBS_AB1,VAR_LBS,WGT_AB1,VAR_WAB1,MISS_FISH,ALT_FLAG,MODE,AREA,STATUS,DOWNLOAD
2016,3,4,25,8850030302,5,1,0,0,24423.949376,358228526.64,24423.949376,358228526.64,0,0,24423.949376,358228526.64,15926.988398,166252289.2,7224.4345452,34206451.82,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,25,8850030302,5,2,0,0,39758.394055,889809326.44,39758.394055,889809326.44,52.305147368,1728.664776,39810.699202,889811055.1,22013.715603,301153280.31,9985.3558936,61962365.889,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,25,8850030302,5,5,460.32992656,123244.22243,2946.77591,2946059.4283,3407.1058366,3069303.6508,1566.4381679,1285975.7464,4973.5440044,4355279.3972,1858.1543798,950425.16973,842.85329755,195550.2263,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,3,4,25,8850030302,7,1,338148.81726,24822966391,5211136.4764,8.6178344E12,5549285.2936,9.3431539E12,290668.41891,9297638113.9,5839953.7125,9.4172272E12,4176030.8067,5.7040292E12,1894235.1477,1.1736055E12,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,25,8850030302,7,2,9409.390594,43189363.668,107052.34009,3469160719.2,116461.73068,3834898610.4,5378.6197763,12658830.039,121840.35046,4026381955.5,76585.635429,1644290636,34739.016343,338313226.77,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,25,8850030302,7,5,346765.10961,38684946117,493557.49689,22762710204,840322.60649,68868019919,111385.28832,1088204785.8,951707.89482,75332939867,588444.9929,35054037244,266916.8978,7212377296.2,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,3,1,45378.859761,1156112614.6,34701.480994,676065854.23,80080.340755,3412317685.8,56056.238529,1764171844.5,136136.57928,9680958791.3,27216.418036,395650052.87,12345.286236,81405101.463,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,4,1,22442.405579,91142731.454,108.63552684,367.54420539,22551.041105,91143098.998,8053.3004243,13759960.665,30604.34153,104903059.66,14320.925717,39141026.759,6495.929292,8053276.4538,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,4,2,46.187578227,576.37689109,97.842977528,5174.392718,144.03055575,5750.7696091,0,0,144.03055575,5750.7696091,141.77033483,6552.9899313,64.306602026,1348.2793857,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,5,1,0,0,183.33327082,101728.99993,183.33327082,101728.99993,0,0,183.33327082,101728.99993,52.089431045,5675.8489348,23.627610925,1167.8073972,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,5,5,0,0,0,0,0,0,206.80774926,18605.03058,206.80774926,18605.03058,0,0,0,0,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,7,1,85411.288505,1433942446.8,90787.573969,1356782655.5,176198.86247,2542009832.5,19415.926306,89114508.222,195614.78878,3037729841.8,68188.728577,379286751.92,30930.20438,78038348.03,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,7,2,199.25434145,21514.668861,117370.38859,3869756047.2,117569.64293,3869117558.6,5739.2759953,10351294.058,123308.91893,3764156583.9,41431.552718,470325315.37,18793.229029,96769556.179,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,3,4,33,8850030302,7,5,7092.7486696,17327178.309,97814.252663,1527767935.7,104907.00133,1567396398.6,20379.922293,72838556.864,125286.92363,1886727469.4,39985.491948,281236422.91,18137.300167,57864467.289,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,3,5,34,8850030302,4,2,1383.8467372,917892.22931,0,0,1383.8467372,917892.22931,0,0,1383.8467372,917892.22931,1406.6289924,971834.39385,638.04272537,199955.17974,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,3,5,36,8850030302,7,5,0,0,2847.7810432,4893402.483,2847.7810432,4893402.483,8543.3431296,44040622.347,11391.124173,74207991.425,2771.8033673,4730687.0182,1257.2817596,973340.08657,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,3,1,66078.001933,1468923743.6,237629.58965,16884340683,303707.59159,25285480457,604316.56149,193193759553,908024.15308,280378217979,68942.882805,993337939.52,31272.286494,204379539.87,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,3,5,11130.307727,71435651.035,278257.69318,44647281897,289388.00091,48026164484,0,0,289388.00091,48026164484,80547.169137,3705232508.6,36535.956245,762352554.03,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,4,1,358.59684296,69288.892357,232.71771519,23935.950996,591.31455815,93224.843352,2100.2018219,1167669.7362,2691.5163801,1260894.5796,155.62145853,6734.263981,70.589430523,1385.5765687,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,4,2,134.36081243,5009.7621103,0,0,134.36081243,5009.7621103,268.72162485,20039.048441,403.08243728,25048.810551,182.9501345,9288.3233875,82.985636624,1911.074957,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,5,1,0,0,28402.259434,49865378.884,28402.259434,49865378.884,23289.611169,72042018.823,51691.870603,121907397.71,12784.059688,10223000.728,5798.8114342,2103385.0634,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,5,2,0,0,28426.820732,42251281.091,28426.820732,42251281.091,0,0,28426.820732,42251281.091,11554.298977,8239165.2309,5240.995635,1695210.3929,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,7,1,157283.90796,6176979873.5,780706.46125,37456395072,937990.36921,53045712909,177145.35818,2771070475.7,1115135.7274,67761103994,492889.04149,15732773013,223573.00258,3237022146.6,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,7,2,4122.3149169,6434753.3305,63679.018963,1504186888.1,67801.33388,1538758841.6,98204.602021,2025145312.2,166005.9359,6165232013,45931.465401,688892599.52,20834.376032,141739831.84,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,23,8850030302,7,5,15686.33024,31931257.824,792041.4035,124886975457,807727.73374,124776657309,2029.0401936,998083.37306,809756.77394,124787837450,124914.7941,1740916980.9,56660.978906,358194122.41,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,4,4,25,8850030302,4,1,1821.4042191,1901600.9446,284.59440924,46425.804312,2105.9986284,1948026.7489,85.378322771,4178.322388,2191.3769511,1952205.0713,1545.0708246,1020130.6955,700.83952852,209892.15638,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,25,8850030302,5,1,0,0,1352.8771823,1254754.2365,1352.8771823,1254754.2365,0,0,1352.8771823,1254754.2365,1141.1037862,910912.01237,517.60128194,187420.38388,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,25,8850030302,5,2,0,0,11420.989362,29067448.978,11420.989362,29067448.978,737.96382492,259649.99383,12158.953187,29327098.972,4599.3996427,4801419.1534,2086.273992,987893.24182,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,25,8850030302,5,5,8586.4587332,35188691.925,4706.6290818,4782010.7184,13293.087815,39970702.643,176.67785367,17143.482144,13469.765669,39987846.125,5889.1255944,7860255.0666,2671.289846,1617249.5279,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,4,4,25,8850030302,7,1,31144.27525,285417777.25,1228449.5476,97740104441,1259593.8229,99876027676,158725.66905,4413203922.3,1418319.4919,122995303989,683413.99993,28419226367,309994.5568,5847263229.6,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,25,8850030302,7,2,0,0,867224.69808,60503482823,867224.69808,60503482823,48206.993511,532702083.06,915431.69159,62529113997,534155.87888,25049377871,242291.51723,5153916023.4,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,25,8850030302,7,5,85826.018323,3047485413.7,373879.75848,12568975825,459705.7768,17140118752,45013.449381,249175532.28,504719.22618,18046017320,200646.30908,3027781837,91012.568756,622966901.84,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,4,1,103332.2107,86618650.202,0,0,103332.2107,86618650.202,28075.430575,11418436.484,131407.64128,98037086.686,60448.675495,39463105.711,27419.339333,8119544.282,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,4,2,34.158251466,615.43229526,0,0,34.158251466,615.43229526,0,0,34.158251466,615.43229526,35.262109704,655.85163283,15.994788036,134.94164434,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,5,1,124.55645314,7901.2847888,4601.6365916,9116457.3499,4726.1930447,9124358.6347,0,0,4726.1930447,9124358.6347,3832.0097676,6032222.1008,1738.188228,1241131.2689,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,5,2,39.443574551,851.75426947,1691.5957301,1648598.829,1731.0393046,1649450.5832,204.75656685,22202.509517,1935.7958715,1671653.0928,1281.3945114,900198.34171,581.23673745,185216.04335,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,5,5,0,0,3183.8089583,5102667.5199,3183.8089583,5102667.5199,0,0,3183.8089583,5102667.5199,2384.2780289,2861610.6166,1081.5014193,588777.12994,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,7,1,102794.57834,1669729058.1,1366514.1788,217866678429,1469308.7571,247520209226,141918.08197,7823966949.7,1611226.8391,256070967425,819260.88126,110024970320,371614.29795,22637666310,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,7,2,0,0,81860.983108,2605659891.6,81860.983108,2605659891.6,11247.093205,64794817.609,93108.076313,2837977117.3,42580.292528,804107327.15,19314.293989,165445292.07,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,4,4,33,8850030302,7,5,4551.2018873,8334652.9667,380541.03736,17089134701,385092.23924,17201887303,125677.78028,4646060984.1,510770.01952,28528538237,127672.09104,1700650494.8,57911.680594,349909282.4,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,4,5,24,8850030302,4,2,22.067363627,268.0665808,0,0,22.067363627,268.0665808,0,0,22.067363627,268.0665808,13.034298995,93.522720234,5.9123192395,19.242324055,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,9,8850030302,7,2,0,0,18306.040579,193798120.39,18306.040579,193798120.39,0,0,18306.040579,193798120.39,5356.1216475,16424287.356,2429.5208417,3379301.4027,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,23,8850030302,3,1,0,0,2840.7317621,5342544.568,2840.7317621,5342544.568,0,0,2840.7317621,5342544.568,1565.6693107,1622885.1162,710.18294052,333909.0355,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,23,8850030302,4,1,42.482758621,0,0,0,42.482758621,0,176,0,218.48275862,0,36.017997612,0,16.337656542,0,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,23,8850030302,4,2,1045.0862444,430022.09973,0,0,1045.0862444,430022.09973,86.575953037,48.957639067,1131.6621974,430071.05737,750.20413109,220337.81068,340.29036156,45334.561956,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,23,8850030302,7,1,11214.808046,40554501.929,176688.59691,7274234258.5,187903.40495,8053353056,0,0,187903.40495,8053353056,85421.941812,1649561871.8,38747.138625,339397784.92,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,23,8850030302,7,2,0,0,8575.744952,18902539.047,8575.744952,18902539.047,0,0,8575.744952,18902539.047,2933.8025593,2207297.7018,1330.7641111,454152.07724,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,23,8850030302,7,5,458.66622851,147897.38058,8045.6790097,16908525.238,8504.3452383,17608685.455,1223.1099427,1051714.7063,9727.455181,20849883.803,1779.3615066,772126.57298,807.11308472,158865.24357,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,5,4,25,8850030302,3,1,85423.00221,5169736481.6,53723.193407,1991203423.8,139146.19562,13311064484,0,0,139146.19562,13311064484,99223.077611,6707373501.9,45007.292757,1380043845.6,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,25,8850030302,5,1,8093.0527803,27897577.821,3037.7924625,929005.40042,11130.845243,28826583.222,0,0,11130.845243,28826583.222,3680.8592133,3152356.2632,1669.6267864,648598.12249,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,25,8850030302,7,1,0,0,168617.66815,7653888632.1,168617.66815,7653888632.1,92479.75005,4358154814.7,261097.4182,13525399314,123078.74986,5843813652.4,55828.154703,1202366181.6,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,25,8850030302,7,2,4167.3053555,8506877.4408,415015.38534,20516051862,419182.69069,20963781962,265459.81773,22669744877,684642.50842,50165050876,240779.3167,6643278413.4,109216.78159,1366856264.5,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,25,8850030302,7,5,0,0,74039.721755,1248424637.6,74039.721755,1248424637.6,0,0,74039.721755,1248424637.6,37287.936686,316944266.98,16913.697127,65211365.511,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,5,4,33,8850030302,3,5,0,0,7550.5564512,27027563.295,7550.5564512,27027563.295,0,0,7550.5564512,27027563.295,3431.2962834,5291437.3711,1556.425784,1088714.6178,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2016,5,4,33,8850030302,4,2,446.42440053,33313.046397,126.86174274,10186.326372,573.28614327,43499.372769,510.53374928,90976.368673,1083.8198925,134475.74144,542.20829937,42699.850666,245.9440712,8785.5053999,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,33,8850030302,5,2,0,0,14.329925566,250.10390179,14.329925566,250.10390179,14.329925566,250.10390179,28.659851133,580.25881213,12.636701561,194.49124477,5.7319702266,40.016624286,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,33,8850030302,7,1,77245.116432,3310265169,353070.7071,50440229383,430315.82353,59444037540,19169.129907,216345008.24,449484.95344,61550049461,177028.5415,9557442389.7,80299.61966,1966446261.9,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,33,8850030302,7,2,76998.488122,3610066828.2,9681.0506922,81759867.918,86679.538814,4195318282.4,0,0,86679.538814,4195318282.4,67172.823435,2525665522,30469.392831,519656339.2,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2016,5,4,33,8850030302,7,5,0,0,147998.37642,15076996782,147998.37642,15076996782,52764.63855,1916403144.8,200763.01497,27069914814,91684.298575,5820052396,41587.725018,1197477296.9,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2016,6,4,25,8850030302,7,2,0,0,2367152.3363,3.1911344E12,2367152.3363,3.1911344E12,0,0,2367152.3363,3.1911344E12,1865459.4977,2.206337E12,846166.87729,453954409068,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,2,4,25,8850030302,7,5,90878.073312,,0,,90878.073312,,181756.14662,,272634.21994,,26758.894054,,12137.754719,,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,2,5,10,8850030302,4,2,56.979904306,136.12609141,0,0,56.979904306,136.12609141,0,0,56.979904306,136.12609141,44.690061113,83.737471082,20.271278741,17.229006493,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,2,5,24,8850030302,4,2,781.39498521,345337.57944,0,0,781.39498521,345337.57944,0,0,781.39498521,345337.57944,516.70352321,151002.95525,234.37518063,31068.897386,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,2,5,51,8850030302,4,2,9.6833042851,0.3964131581,0,0,9.6833042851,0.3964131581,0,0,9.6833042851,0.3964131581,6.1615517825,0.160502244,2.7948615543,0.0330233785,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,3,1,64013.957639,3598034117.4,34916.704167,1070489489.5,98930.661806,8576379600.4,0,0,98930.661806,8576379600.4,34511.519093,1043717804.9,15654.322368,214745210.3,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,3,5,24154.143818,518601690.13,10351.775922,95253371.656,34505.919741,1056419423.4,3450.5919741,10583707.962,37956.511715,1277748065.5,10269.686339,93606380.462,4658.299165,19259537.169,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,4,2,124.28200911,4395.5698254,9.7956263339,1.8867475501,134.07763544,4397.4565729,302.13384974,501.72013085,436.21148518,4899.1767038,63.47663105,1062.7770435,28.792810963,218.66665361,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,5,1,0,0,5447.248611,11296525.333,5447.248611,11296525.333,0,0,5447.248611,11296525.333,2274.0784776,1791610.1801,1031.5152307,368624.26137,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,5,5,0,0,2644.4784123,1783760.1094,2644.4784123,1783760.1094,0,0,2644.4784123,1783760.1094,889.59278714,190013.42723,403.51664118,39095.31216,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,7,1,78803.71751,2744494296.5,178770.87758,13467085663,257574.59509,27234452969,8358.6730396,41875496.05,265933.26813,28361178467,75206.109332,2249892019.8,34113.26741,462915869.27,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,7,2,0,0,103162.54183,6706816796.4,103162.54183,6706816796.4,0,0,103162.54183,6706816796.4,34749.155599,763573688.22,15762.11358,157105485.3,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,23,8850030302,7,5,9999.884605,71466817.887,103552.87053,2046123841.4,113552.75514,2053405896.8,838.70307482,735623.22629,114391.45821,2060626884,38059.998615,227248722.48,17263.902121,46756483.86,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,3,5,0,0,109871.94341,8133185848.9,109871.94341,8133185848.9,0,0,109871.94341,8133185848.9,50793.014733,1738181264.3,23039.560343,357631248.02,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,4,2,0,0,938.69295882,283283.6664,938.69295882,283283.6664,0,0,938.69295882,283283.6664,310.41637455,30978.733523,140.80394382,6373.8824939,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,5,1,0,0,8831.45472,44315733.979,8831.45472,44315733.979,0,0,8831.45472,44315733.979,4672.7580181,12406235.94,2119.5491328,2552586.2772,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,5,2,0,0,172.26113252,17021.862451,172.26113252,17021.862451,0,0,172.26113252,17021.862451,56.965033913,1861.4406812,25.839169878,382.99190515,0,0,CHARTER BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,5,5,0,0,9728.7654727,29128347.768,9728.7654727,29128347.768,0,0,9728.7654727,29128347.768,4532.8748622,6298112.0609,2056.0985495,1295838.1975,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,7,1,880723.60443,211941445535,1262192.7943,191660782990,2142916.3988,523039799470,124234.66799,2608884171.7,2267151.0668,541667003226,751064.96854,64582853371,340680.83486,13287938908,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,7,2,2464735.7107,3.1823704E12,463261.12874,29991978766,2927996.8394,3.2584918E12,225673.36254,8507691020.2,3153670.2019,3.3039043E12,1686707.6369,1.1512107E12,765085.56515,236861905266,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,25,8850030302,7,5,486897.80066,55572201669,1204510.8027,123873976418,1691408.6034,214393349359,237264.99239,10487882513,1928673.5958,248241007465,1081517.6606,93742611600,490573.19268,19287566761,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,3,4,33,8850030302,4,1,14608.795808,10970882.92,486.81411237,133557.20239,15095.60992,11104440.122,159.10815125,2969.8608685,15254.718072,11107409.983,4556.5657507,959311.25878,2066.844666,197378.54144,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,33,8850030302,4,2,40648.184855,415821928.77,328.01811457,55977.021763,40976.20297,415877905.79,6513.8057382,19599288.513,47490.008708,435477194.31,12167.304208,35208428.862,5519.0529838,7244143.4118,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,33,8850030302,5,1,36.758272164,810.46064659,101.13934869,800.379706,137.89762085,1610.8403526,20.5592773,59.811792708,158.45689815,1670.6521453,34.762238046,98.552648596,15.768047739,20.277233126,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,33,8850030302,5,5,37868.272983,561449365.21,8143.7146201,25965978.273,46011.987604,587415343.48,0,0,46011.987604,587415343.48,12978.704301,47374363.358,5887.1016516,9747287.6042,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,3,4,33,8850030302,7,1,10796.897575,29120403.196,44817.337187,466695297.12,55614.234763,604571961.98,24488.722398,175606560.31,80102.957161,935975557.11,17147.006037,57445188.536,7777.8309157,11819362.509,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,33,8850030302,7,2,0,0,52960.2802,1195203701.8,52960.2802,1195203701.8,0,0,52960.2802,1195203701.8,16516.980994,115859665.97,7492.0534308,23838156.461,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,3,4,33,8850030302,7,5,101698.49405,4642228815.7,70082.770916,1541380363.5,171781.26496,10493020098,532.43055931,164962.13191,172313.69552,10497700425,56120.84955,1108978896.8,25456.250363,228172696.96,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,9,8850030302,7,2,0,0,0,0,0,0,583.25616788,140336.12869,583.25616788,140336.12869,0,0,0,0,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,9,8850030302,7,5,2831.5733605,4128741.501,0,0,2831.5733605,4128741.501,563.57845351,149619.54335,3395.151814,4295507.4153,3823.5230612,7528171.1654,1734.3386833,1548923.1787,0,0,PRIVATE/RENTAL BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,3,1,66146.20085,1976057854.9,84061.8071,3813263557.6,150208.00795,10780933024,63782.883761,1371800556.4,213990.89171,13808199769,51060.635412,1236928791.6,23160.952287,254498421.14,0,0,SHORE,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,3,5,2336.9856689,3703531.0979,0,0,2336.9856689,3703531.0979,457.85951017,142157.04131,2794.845179,5173840.3905,1136.62009,876061.41616,515.56749069,180249.86463,0,0,SHORE,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,4,1,2796.469554,2343051.9333,4.5436435331,12.26089702,2801.0131975,2343064.1942,11232.517228,7935871.5445,14033.530426,10278935.739,1080.7833534,323080.96481,490.24011312,66473.992687,0,0,PARTY BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,4,2,861.79246753,3559.2176467,0,0,861.79246753,3559.2176467,1723.5849351,14236.870587,2585.3774026,17796.088234,949.36446223,4319.3172088,430.62889514,888.70064109,0,0,PARTY BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,5,1,48.707204784,1336.1943556,23312.42554,38837833.376,23361.132745,38839169.571,1259.6752198,622604.05352,24620.807965,39461773.624,9988.0366646,7168741.2779,4530.5437107,1474970.3857,0,0,CHARTER BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,5,5,0,0,47370.165341,291390730.49,47370.165341,291390730.49,0,0,47370.165341,291390730.49,18037.452081,42280963.457,8181.7345917,8699319.2474,0,0,CHARTER BOAT,INLAND,FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,7,1,124731.32965,2436765101.9,1153604.5662,118931935175,1278335.8959,127084235064,217809.49455,10536017540,1496145.3904,132555159306,445062.86648,14873441481,201879.19191,3060214460,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL,24MAR2021:12:06:10
2017,4,4,23,8850030302,7,2,4893.1263372,13631326.635,108217.09177,2268458797.1,113110.21811,2369174176.8,25977.113346,278059749.65,139087.33145,3126379404.5,34209.293012,215810769.33,15517.233517,44403122.019,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL,24MAR2021:12:06:10
